Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/04/2025 AMAZON MKTPL*NH1AV0J 119.94 USD"|^|"Peavey Microphone Desktop Tripod Stand"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"119.94"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N68UM3S 35.84 USD"|^|"TRESemmé Travel-Size Hairspray 6-Pack – TRES Two Aerosol Hair Spray Extra Hold, Anti-Humidity, Anti-Frizz Hair Products, 1.5 Oz Ea"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"35.84"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"ANIEKIN 5 in 1 Curling Iron Set, Fast Heat Up Curling Wand from 3/8 to 1 1/4 Inch and a Thermal Brush Come with, Dual Voltage Hair Curler for Women All Hair Types and Travel Use, Gifts for Women"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"74.76"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"Oral-B Glide Mint Dental Floss Picks with Long Lasting Scope Flavor, 3 Pack of 75 Picks (225 Total)"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"21.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"Listerine Freshburst Pocketpaks Fresh Breath Strips, Mint Breath Refresher Strips to Kill 99% of Bad Breath Germs, Portable Pack, Freshburst Spearmint Flavor, 24-Strips (12 Pack)"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"30.76"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"Natural Face Oil Blotting Paper - Bamboo Charcoal 100 Counts, Easy Dispensing Oil Absorbing Sheets, Premium Handy Facial Blotting Papers - Face Skin Care or Beauty Make Up Must Have"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"13.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"200 Pieces Disposable Lip Wands, Lip Brushes, Lipstick & Gloss Applicators Lint Free Makeup Applicator Brush Beauty Tool"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"5.69"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"REVLON Infrared Hair Dryer with Diffuser - Ionic Blow Dryer, Diffuser, and Concentrator, Infrared Heat Technology to Prevent Over-Drying for Shiny, Soft Hair with Natural Moisture (White)"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"26.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"AOA Studio Collection makeup Sponge Set Latex Free and High-definition Set of 6 makeup Wonder blender For Powder Cream and Liquid, Super Soft Wonder Beauty Cosmetic"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"29.85"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"GUMIKE 100 Pcs Disposable Eyelash Mascara Brushes for Eye Lashes Extension Eyebrow and Makeup (Black)"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"3.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"Amazon Basics Cotton Swabs for Personal Hygiene and Baby Care, 500 Count, 1 Pack"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"2.66"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"8 Colors Face Matte Blush Palette Shading Blusher with Brush - Buildable Facial Cheek Blusher Contour Bronzing Pressed Powder Makeup Pallet Women Gift Set (Multicolor, Standard size)"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"49.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"Vmiapxo 48 Pieces White Makeup Sponge, Cosmetic Sponge Round Foam Pad, Compact Facial Powder Puff, Beauty Makeup Foundation Powder Blender for All Skin Types Wet and Dry Dual Use"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"19.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1222 WGU Production Studio"|^|"Amazon Web Services, Inc"|^|"06/05/2025 AMAZON MARK* N669S08 297.86 USD"|^|"LANGMANNI 12Pcs Lip gloss Collection Makeup Set, Shiny Smooth Soft Liquid Lip Glosses Lip Stain With Rich Varied Colors For Girls And Women Makeup (Glossy-A)"|^|"Office Supplies"|^|"PO-100037620"|^|"Approved"|^|"0"|^|"17.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1312 Strategic Partnerships"|^|"Amazon Web Services, Inc"|^|"06/08/2025 AMAZON MARK* NH0ZT99 58.40 USD"|^|"Performore 100 Pack of 4x3 Magnetic Name Badge Holders Clear PVC Horizontal ID Card Tags Kit Waterproof Reusable Plastic Tag for Office Conventions Exhibitors Events Immunization Record"|^|"Meeting Equipment & Supplies"|^|"PO-100037650"|^|"Approved"|^|"0"|^|"58.4"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1315 Alumni Engagement"|^|"Amazon Web Services, Inc"|^|"06/11/2025 AMAZON MKTPL*NH8IS3D 14.90 USD"|^|"54" by 40 Yards (120 ft) Fabric Tulle Bolt for Wedding and Decoration (White)"|^|"Office Supplies"|^|"PO-100037737"|^|"Approved"|^|"0"|^|"14.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"06/08/2025 AMAZON MARK* NH2I12N 37.04 USD"|^|"PakCan Dual Action Decapper Pliers for Decapping 13mm and 20mm Crimped Vials and Bottles"|^|"Nursing Materials"|^|"PO-100037677"|^|"Approved"|^|"0"|^|"37.04"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"06/09/2025 AMAZON MARK* NH24V9T 138.95 USD"|^|"Amazon Basics USB-A to Mini USB 2.0 Cable, 480Mbps Transfer Speed with Gold-Plated Plugs, 6 Foot, Black"|^|"Nursing Materials"|^|"PO-100037677"|^|"Approved"|^|"0"|^|"11.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"06/09/2025 AMAZON MARK* NH24V9T 138.95 USD"|^|"Amazon Basics 99% Isopropyl Alcohol For Technical Use, Unscented, 16 Fl Oz (Pack of 12)"|^|"Nursing Materials"|^|"PO-100037677"|^|"Approved"|^|"0"|^|"26.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"06/09/2025 AMAZON MARK* NH24V9T 138.95 USD"|^|"13mm Flip Vial Crimper, 100 Pcs Flip Caps and 100 Pcs Rubber Stoppers Are Included (13mm)"|^|"Nursing Materials"|^|"PO-100037677"|^|"Approved"|^|"0"|^|"49.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1421 Prelicensure"|^|"Amazon Web Services, Inc"|^|"06/09/2025 AMAZON MARK* NH24V9T 138.95 USD"|^|"20mm Flip Vial Crimper, 100 Pcs Flip Caps and 100 Pcs Rubber Stoppers Are Included (20mm)"|^|"Nursing Materials"|^|"PO-100037677"|^|"Approved"|^|"0"|^|"49.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013175"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1607 University Events"|^|"Amazon Web Services, Inc"|^|"05/28/2025 AMAZON MARK* NN9UV0X 65.97 USD"|^|"HOHIYA 12 Pc Table Number Holders Stands 12 Inch Place Card Holder Brass Gold Tall for Photos Signs Memo Notes Weddings Restaurants Birthdays Party Taiwan Made"|^|"Meeting Equipment & Supplies"|^|"PO-100037452"|^|"Approved"|^|"0"|^|"65.97"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013176"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1318 Regional Operations - Midwest"|^|""|^|"06/18/2025 RADISSON BLU MOA 318.30 USD"|^|"Hotel"|^|"Lodging (Hotel, Motel, Etc)"|^|""|^|"Approved"|^|"0"|^|"318.3"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013176"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1318 Regional Operations - Midwest"|^|""|^|"06/17/2025 MDW FUEL BAR A 69011 5.76 USD"|^|"Food"|^|"Food - Out-of-Town Travel"|^|""|^|"Approved"|^|"0"|^|"5.76"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013176"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1318 Regional Operations - Midwest"|^|""|^|"06/17/2025 MDW M BURGER MT 6902 12.28 USD"|^|"Food"|^|"Food - Out-of-Town Travel"|^|""|^|"Approved"|^|"0"|^|"12.28"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013176"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1318 Regional Operations - Midwest"|^|""|^|"06/17/2025 OUTREACHPROMOS.COM 8,206.66 USD"|^|"Promotional"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"8206.66"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013177"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1001 Office of the President / CEO"|^|""|^|"06/17/2025 SP BAGSINBULK 1,450.80 USD"|^|"Backpacks for All Hands community service project"|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"1450.8"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013177"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"06/17/2025 SP WGUSTORE.COM 285.97 USD"|^|"WGU apparel for Ginger Hausser"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"285.97"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013177"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"06/16/2025 IN *STITCHMARK, LLC 4,180.00 USD"|^|"Promotional items"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"4180"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013177"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"06/16/2025 IN *STITCHMARK, LLC 4,597.40 USD"|^|"Promotional items"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"4597.4"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013177"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"06/16/2025 IN *STITCHMARK, LLC 2,608.00 USD"|^|"Promotional items"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"2608"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013177"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"06/19/2025 STAPLES       001105 13.50 USD"|^|"Supplies for community service project"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"13.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013179"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1314 Communications"|^|""|^|"06/18/2025 TWP*SUB36571076 12.00 USD"|^|"Washington Post subscription fee"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"12"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013180"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|"North Carolina State University"|^|"06/18/2025 NCSU ESTORE CONTROL 2,500.00 USD"|^|"Shelton Leadership Forum: Leading Ethically in an Interconnected World
Thursday, October 23, 2025 NC State Campus
Silver Level Sponsorship for WGU NC"|^|"Sponsorships"|^|"PO-100037879"|^|"Approved"|^|"0"|^|"2500"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013181"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|"North Carolina Economic Development Association"|^|"06/17/2025 NCEDA* INV-18461 1,500.00 USD"|^|"NCEDA’s 2025 Annual Conference June 11–13 at the Hotel Ballast in Wilmington Silver Sponsorship $1,500"|^|"Sponsorships"|^|"PO-100037562"|^|"Approved"|^|"0"|^|"1500"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013182"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1561 Craft Technology"|^|"WGU Procurement Only"|^|"06/17/2025 GRAIN.COM 75.01 USD"|^|"Blanket to pay monthly subscription with Pcard - GRAIN"|^|"Software"|^|"PO-100035898"|^|"Approved"|^|"0"|^|"75.01"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013183"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"06/17/2025 TARGET.COM 359.61 USD"|^|"Office Supply Order"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"359.61"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013184"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"06/18/2025 IN *STITCHMARK, LLC 327.00 USD"|^|"Branded Buttermints for NC Office"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"327"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013184"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"06/18/2025 IN *STITCHMARK, LLC 235.00 USD"|^|"Branded Buttermints for NC Office"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"235"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013184"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1322 Regional Operations - Southeast"|^|"StitchMark, LLC"|^|"06/18/2025 IN *STITCHMARK, LLC 4,026.00 USD"|^|"branded power bank and badge reel for TN and NC offices"|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"4026"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013185"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1760 Craft (WGUC)"|^|"WGU Procurement Only"|^|"06/17/2025 NOTION LABS, INC. 832.76 USD"|^|"Subscription paying with Pcard/Craft - Notion (company)"|^|"Software"|^|"PO-100035843"|^|"Approved"|^|"0"|^|"832.76"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013186"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1760 Craft (WGUC)"|^|"WGU Procurement Only"|^|"06/18/2025 1PASSWORD 40.04 USD"|^|"Setting up blanket purchase order to verify 1Password Pcard verifications. For Craft Education."|^|"Software"|^|"PO-100035352"|^|"Approved"|^|"0"|^|"40.04"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013187"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1561 Craft Technology"|^|"Zoom Video Communications, Inc."|^|"06/16/2025 ZOOM.COM 888-799-966 138.60 USD"|^|"Blanket PO- Zoom annual subscription"|^|"Software"|^|"PO-100036302"|^|"Approved"|^|"0"|^|"138.6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013187"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1561 Craft Technology"|^|"Zoom Video Communications, Inc."|^|"06/10/2025 ZOOM.COM 888-799-966 141.44 USD"|^|"Blanket PO- Zoom annual subscription"|^|"Software"|^|"PO-100036302"|^|"Approved"|^|"0"|^|"141.44"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013189"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"06/19/2025 SINCLAIR BROADCAST G (2,000.00) USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"-2000"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013189"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"06/19/2025 REGUS MANAGEMENT GRO 129.00 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"129"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013189"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"06/19/2025 ADOBE  *ADOBE 25.78 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"25.78"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013189"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"06/18/2025 REGUS MANAGEMENT GRO 129.00 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"129"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013189"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"06/18/2025 PANERA BREAD #607014 101.76 USD"|^|""|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"101.76"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013190"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1760 Craft (WGUC)"|^|"WGU Procurement Only"|^|"06/19/2025 SLACK T01UKMQKD7S 676.57 USD"|^|"setting a blanket po for WGU Craft - Slack"|^|"Software"|^|"PO-100035437"|^|"Approved"|^|"0"|^|"676.57"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10013191"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1512 Juvo LLC"|^|""|^|"06/18/2025 WATER COFFEE DELIVER 26.71 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"26.71"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013193"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1115 Facilities Management"|^|""|^|"06/17/2025 EMISSIONS PLUS INC 50.00 USD"|^|"Fleet Vehicle Emissions - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"50"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013193"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1115 Facilities Management"|^|""|^|"06/18/2025 UTAH-DMV RENEWAL EXP 233.50 USD"|^|"Fleet Vehicle Registration - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"233.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013193"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1115 Facilities Management"|^|""|^|"06/17/2025 NYX*MILLCREEK CAR WA 5.00 USD"|^|"Fleet Car Wash - Sprinter Van"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013193"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1115 Facilities Management"|^|""|^|"06/16/2025 SMITHS FUEL #9119 34.25 USD"|^|"Fleet Fuel - Honda Pilot Executive"|^|"Automobiles"|^|""|^|"Approved"|^|"0"|^|"34.25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013194"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1607 University Events"|^|""|^|"06/16/2025 HYATT REG AUSTIN EVE 49,640.88 USD"|^|""|^|"Meeting Room Fees"|^|""|^|"Approved"|^|"0"|^|"49640.88"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013195"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1325 Scholarships"|^|"T-Mobile USA Inc."|^|"06/17/2025 TMOBILE*AUTO PAY 65,893.54 USD"|^|"OAS Monthly Service Charges"|^|"Student Wellness & Relations"|^|""|^|"Approved"|^|"0"|^|"65893.54"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013196"|^|"2025-06-23-07:00"|^|"2025-06-23-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"06/13/2025 BRIGHAM YOUNG IDAHO 225.00 USD"|^|"Sponsorship at the BYU-I Fair. Paid via P-card."|^|"Sponsorships"|^|"PO-100038000"|^|"Approved"|^|"0"|^|"225"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013197"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1317 Regional Operations - Central"|^|""|^|"06/18/2025 CUSTOMINK LLC 11,903.80 USD"|^|""|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"11903.8"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013197"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1317 Regional Operations - Central"|^|""|^|"06/18/2025 SP COTOPAXI 2,889.00 USD"|^|""|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"2889"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013198"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1113 Legal"|^|""|^|"06/17/2025 ZURCHERS- SITE 119 - 62.93 USD"|^|"Employee Recognition - Retirement"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"62.93"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013198"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1113 Legal"|^|""|^|"06/17/2025 HARMONS - BRICKYARD 60.75 USD"|^|"Employee Recognition - Retirement"|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"60.75"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013199"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"06/11/2025 OPENAI 80.48 USD"|^|"ChatGPT API Key"|^|"Software"|^|""|^|"Approved"|^|"0"|^|"80.48"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013199"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"06/11/2025 ADCENTIVES WEST INC 3,736.27 USD"|^|"Swag"|^|"Event Marketing"|^|""|^|"Approved"|^|"0"|^|"3736.27"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013199"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"06/17/2025 SALT LAKE EXPRESS MO 3,360.00 USD"|^|"Shuttle for New Venture Team - Team Activity"|^|"Car Service (Taxi, Limo, Uber, Lyft, etc)"|^|""|^|"Approved"|^|"0"|^|"3360"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013199"|^|"2025-06-24-07:00"|^|"2025-06-24-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"06/14/2025 WIX.COM, INC. WIX.CO 463.32 USD"|^|"Wix Website for Paima"|^|"Domain Registration & Web-hosting"|^|""|^|"Approved"|^|"0"|^|"463.32"|^|""
